dienststellenschluessel;dienststelle;gemeindeschluessel;gemeinde;gemarkungsschluessel;gemarkung;
080020;Zollernalbkreis Vermessungsbehörde;08417008;Bisingen;087942;Wessingen
080020;Zollernalbkreis Vermessungsbehörde;08417008;Bisingen;087943;Zimmern
080020;Zollernalbkreis Vermessungsbehörde;08417010;Bitz;088010;Bitz
080020;Zollernalbkreis Vermessungsbehörde;08417013;Burladingen;087913;Hörschwag
080020;Zollernalbkreis Vermessungsbehörde;08417013;Burladingen;087919;Stetten
080020;Zollernalbkreis Vermessungsbehörde;08417013;Burladingen;087911;Gauselfingen
080020;Zollernalbkreis Vermessungsbehörde;08417013;Burladingen;087910;Burladingen
080020;Zollernalbkreis Vermessungsbehörde;08417013;Burladingen;087918;Starzeln
080020;Zollernalbkreis Vermessungsbehörde;08417013;Burladingen;087917;Salmendingen
080020;Zollernalbkreis Vermessungsbehörde;08417013;Burladingen;087916;Ringingen
080020;Zollernalbkreis Vermessungsbehörde;08417013;Burladingen;087915;Melchingen
080020;Zollernalbkreis Vermessungsbehörde;08417013;Burladingen;087914;Killer
080020;Zollernalbkreis Vermessungsbehörde;08417013;Burladingen;087912;Hausen
080020;Zollernalbkreis Vermessungsbehörde;08417014;Dautmergen;088020;Dautmergen
080020;Zollernalbkreis Vermessungsbehörde;08417015;Dormettingen;088015;Dormettingen
080020;Zollernalbkreis Vermessungsbehörde;08417016;Dotternhausen;088030;Dotternhausen
080020;Zollernalbkreis Vermessungsbehörde;08417022;Geislingen;087961;Binsdorf
080020;Zollernalbkreis Vermessungsbehörde;08417022;Geislingen;087962;Erlaheim
080020;Zollernalbkreis Vermessungsbehörde;08417022;Geislingen;087960;Geislingen
080020;Zollernalbkreis Vermessungsbehörde;08417023;Grosselfingen;087930;Grosselfingen
080020;Zollernalbkreis Vermessungsbehörde;08417025;Haigerloch;087861;Bittelbronn
080020;Zollernalbkreis Vermessungsbehörde;08417025;Haigerloch;087868;Weildorf
080020;Zollernalbkreis Vermessungsbehörde;08417025;Haigerloch;087867;Trillfingen
080020;Zollernalbkreis Vermessungsbehörde;08417025;Haigerloch;087866;Stetten
080020;Zollernalbkreis Vermessungsbehörde;08417025;Haigerloch;087865;Owingen
080020;Zollernalbkreis Vermessungsbehörde;08417025;Haigerloch;087864;Imnau
080020;Zollernalbkreis Vermessungsbehörde;08417025;Haigerloch;087863;Hart
080020;Zollernalbkreis Vermessungsbehörde;08417025;Haigerloch;087862;Gruol
080020;Zollernalbkreis Vermessungsbehörde;08417025;Haigerloch;087860;Haigerloch
080020;Zollernalbkreis Vermessungsbehörde;08417029;Hausen am Tann;088035;Hausen
080020;Zollernalbkreis Vermessungsbehörde;08417031;Hechingen;087890;Hechingen
080020;Zollernalbkreis Vermessungsbehörde;08417031;Hechingen;087891;Bechtoldsweiler
080020;Zollernalbkreis Vermessungsbehörde;08417031;Hechingen;087892;Beuren
080020;Zollernalbkreis Vermessungsbehörde;08417031;Hechingen;087893;Boll
080020;Zollernalbkreis Vermessungsbehörde;08417031;Hechingen;087894;Schlatt
080020;Zollernalbkreis Vermessungsbehörde;08417031;Hechingen;087895;Sickingen
080020;Zollernalbkreis Vermessungsbehörde;08417031;Hechingen;087897;Stetten
080020;Zollernalbkreis Vermessungsbehörde;08417031;Hechingen;087896;Stein
080020;Zollernalbkreis Vermessungsbehörde;08417031;Hechingen;087898;Weilheim
080020;Zollernalbkreis Vermessungsbehörde;08417036;Jungingen;087905;Jungingen
080020;Zollernalbkreis Vermessungsbehörde;08417044;Meßstetten;088066;Unterdigisheim
080020;Zollernalbkreis Vermessungsbehörde;08417044;Meßstetten;088060;Meßstetten
080020;Zollernalbkreis Vermessungsbehörde;08417044;Meßstetten;088061;Hartheim
080020;Zollernalbkreis Vermessungsbehörde;08417044;Meßstetten;088062;Heinstetten
080020;Zollernalbkreis Vermessungsbehörde;08417044;Meßstetten;088063;Hossingen
080020;Zollernalbkreis Vermessungsbehörde;08417044;Meßstetten;088064;Oberdigisheim
080020;Zollernalbkreis Vermessungsbehörde;08417044;Meßstetten;088065;Tieringen
080020;Zollernalbkreis Vermessungsbehörde;08417045;Nusplingen;088080;Nusplingen
080020;Zollernalbkreis Vermessungsbehörde;08417047;Obernheim;088075;Obernheim
080020;Zollernalbkreis Vermessungsbehörde;08417051;Rangendingen;087882;Höfendorf
080020;Zollernalbkreis Vermessungsbehörde;08417051;Rangendingen;087881;Bietenhausen
080020;Zollernalbkreis Vermessungsbehörde;08417051;Rangendingen;087880;Rangendingen
080020;Zollernalbkreis Vermessungsbehörde;08417052;Ratshausen;088055;Ratshausen
080020;Zollernalbkreis Vermessungsbehörde;08417054;Rosenfeld;087956;Täbingen
080020;Zollernalbkreis Vermessungsbehörde;08417054;Rosenfeld;087955;Leidringen
080020;Zollernalbkreis Vermessungsbehörde;08417054;Rosenfeld;087952;Brittheim
080020;Zollernalbkreis Vermessungsbehörde;08417054;Rosenfeld;087951;Bickelsberg
080020;Zollernalbkreis Vermessungsbehörde;08417054;Rosenfeld;087953;Heiligenzimmern
080020;Zollernalbkreis Vermessungsbehörde;08417054;Rosenfeld;087954;Isingen
080020;Zollernalbkreis Vermessungsbehörde;08417054;Rosenfeld;087950;Rosenfeld
080020;Zollernalbkreis Vermessungsbehörde;08417057;Schömberg;088040;Schömberg
080020;Zollernalbkreis Vermessungsbehörde;08417057;Schömberg;088041;Schörzingen
080020;Zollernalbkreis Vermessungsbehörde;08417063;Straßberg;088101;Kaiseringen
080020;Zollernalbkreis Vermessungsbehörde;08417063;Straßberg;088100;Straßberg
080020;Zollernalbkreis Vermessungsbehörde;08417071;Weilen unter den Rinnen;088050;Weilen
080020;Zollernalbkreis Vermessungsbehörde;08417075;Winterlingen;088090;Winterlingen
080020;Zollernalbkreis Vermessungsbehörde;08417075;Winterlingen;088092;Harthausen
080020;Zollernalbkreis Vermessungsbehörde;08417075;Winterlingen;088091;Benzingen
080020;Zollernalbkreis Vermessungsbehörde;08417078;Zimmern unter der Burg;088025;Zimmern
080020;Zollernalbkreis Vermessungsbehörde;08417079;Albstadt;087991;Ebingen
080020;Zollernalbkreis Vermessungsbehörde;08417079;Albstadt;087990;Burgfelden
080020;Zollernalbkreis Vermessungsbehörde;08417079;Albstadt;087992;Laufen
080020;Zollernalbkreis Vermessungsbehörde;08417079;Albstadt;087998;Truchtelfingen
080020;Zollernalbkreis Vermessungsbehörde;08417079;Albstadt;087996;Pfeffingen
080020;Zollernalbkreis Vermessungsbehörde;08417079;Albstadt;087997;Tailfingen
080020;Zollernalbkreis Vermessungsbehörde;08417079;Albstadt;087995;Onstmettingen
080020;Zollernalbkreis Vermessungsbehörde;08417079;Albstadt;087994;Margrethausen
080020;Zollernalbkreis Vermessungsbehörde;08417079;Albstadt;087993;Lautlingen
080030;Biberach Vermessungsbehörde;08426001;Achstetten;088561;Bronnen
080030;Biberach Vermessungsbehörde;08426001;Achstetten;088563;Stetten
080030;Biberach Vermessungsbehörde;08426001;Achstetten;088562;Oberholzheim
080030;Biberach Vermessungsbehörde;08426001;Achstetten;088560;Achstetten
080030;Biberach Vermessungsbehörde;08426005;Alleshausen;088725;Alleshausen
080030;Biberach Vermessungsbehörde;08426006;Allmannsweiler;088770;Allmannsweiler
080030;Biberach Vermessungsbehörde;08426008;Altheim;088692;Waldhausen
080030;Biberach Vermessungsbehörde;08426008;Altheim;088690;Altheim
080030;Biberach Vermessungsbehörde;08426008;Altheim;088691;Heiligkreuztal
080030;Biberach Vermessungsbehörde;08426011;Attenweiler;088780;Attenweiler
080030;Biberach Vermessungsbehörde;08426011;Attenweiler;088781;Oggelsbeuren
080030;Biberach Vermessungsbehörde;08426011;Attenweiler;088782;Rupertshofen
080030;Biberach Vermessungsbehörde;08426013;Bad Buchau;088761;Kappel
080030;Biberach Vermessungsbehörde;08426013;Bad Buchau;088760;Buchau
080030;Biberach Vermessungsbehörde;08426014;Bad Schussenried;088961;Otterswang
080030;Biberach Vermessungsbehörde;08426014;Bad Schussenried;088963;Steinhausen
080030;Biberach Vermessungsbehörde;08426014;Bad Schussenried;088962;Reichenbach
080030;Biberach Vermessungsbehörde;08426014;Bad Schussenried;088960;Schussenried
080030;Biberach Vermessungsbehörde;08426019;Berkheim;088930;Berkheim
080030;Biberach Vermessungsbehörde;08426020;Betzenweiler;088720;Betzenweiler
080030;Biberach Vermessungsbehörde;08426021;Biberach an der Riß;088810;Biberach
080030;Biberach Vermessungsbehörde;08426021;Biberach an der Riß;088812;Ringschnait
080030;Biberach Vermessungsbehörde;08426021;Biberach an der Riß;088814;Stafflangen
080030;Biberach Vermessungsbehörde;08426021;Biberach an der Riß;088811;Mettenberg
080030;Biberach Vermessungsbehörde;08426021;Biberach an der Riß;088813;Rißegg
080030;Biberach Vermessungsbehörde;08426028;Burgrieden;088571;Bühl
080030;Biberach Vermessungsbehörde;08426028;Burgrieden;088572;Rot
080030;Biberach Vermessungsbehörde;08426028;Burgrieden;088570;Burgrieden
080030;Biberach Vermessungsbehörde;08426031;Dettingen an der Iller;088905;Dettingen
080030;Biberach Vermessungsbehörde;08426035;Dürmentingen;088702;Heudorf
080030;Biberach Vermessungsbehörde;08426035;Dürmentingen;088700;Dürmentingen
080030;Biberach Vermessungsbehörde;08426035;Dürmentingen;088701;Hailtingen
080030;Biberach Vermessungsbehörde;08426036;Dürnau;088755;Dürnau
080030;Biberach Vermessungsbehörde;08426038;Eberhardzell;088850;Eberhardzell
080030;Biberach Vermessungsbehörde;08426038;Eberhardzell;088852;Mühlhausen
080030;Biberach Vermessungsbehörde;08426038;Eberhardzell;088853;Oberessendorf
080030;Biberach Vermessungsbehörde;08426038;Eberhardzell;088851;Füramoos
080030;Biberach Vermessungsbehörde;08426043;Erlenmoos;088880;Erlenmoos
080030;Biberach Vermessungsbehörde;08426044;Erolzheim;088910;Erolzheim
080030;Biberach Vermessungsbehörde;08426045;Ertingen;088712;Erisdorf
080030;Biberach Vermessungsbehörde;08426045;Ertingen;088710;Ertingen
080030;Biberach Vermessungsbehörde;08426045;Ertingen;088711;Binzwangen
080030;Biberach Vermessungsbehörde;08426058;Hochdorf;088840;Hochdorf
080030;Biberach Vermessungsbehörde;08426058;Hochdorf;088842;Unteressendorf
080030;Biberach Vermessungsbehörde;08426058;Hochdorf;088841;Schweinhausen
080030;Biberach Vermessungsbehörde;08426062;Ingoldingen;088953;Winterstettendorf
080030;Biberach Vermessungsbehörde;08426062;Ingoldingen;088950;Ingoldingen
080030;Biberach Vermessungsbehörde;08426062;Ingoldingen;088951;Grodt
080030;Biberach Vermessungsbehörde;08426062;Ingoldingen;088952;Muttensweiler
080030;Biberach Vermessungsbehörde;08426062;Ingoldingen;088954;Winterstettenstadt
080030;Biberach Vermessungsbehörde;08426064;Kanzach;088745;Kanzach
